event_name,event_date,fight_url,fighter_1,fighter_2,winner,f1_kd,f2_kd,f1_str,f2_str,f1_td,f2_td,f1_sub,f2_sub,weight_class,method,round,time
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/ab341b7bb01cdc89,Michael Bisping,Yoshihiro Akiyama,Michael Bisping,0,0,118,50,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/9984333d8933dd58,Dan Hardy,Carlos Condit,Carlos Condit,0,1,9,26,0,0,0,0,Welterweight,"KO/TKO

      

        Punch",1,4:27
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/a829493aa8d25e3c,John Hathaway,Mike Pyle,Mike Pyle,0,0,18,46,0,5,0,1,Welterweight,U-DEC,3,5:00
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/00ecb8ea731e64d6,Cheick Kongo,Travis Browne,Draw/NC,0,0,58,22,0,2,0,0,Heavyweight,U-DEC,3,5:00
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/2037295b161c8269,James Wilks,Claude Patrick,Claude Patrick,0,0,12,23,0,3,0,0,Welterweight,U-DEC,3,5:00
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/5014298453caf116,Cyrille Diabate,Alexander Gustafsson,Alexander Gustafsson,0,1,11,28,0,2,0,3,Light Heavyweight,"SUB

      

        Rear Naked Choke",2,2:41
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/9f2e58bf880157b2,Rob Broughton,Vinicius Queiroz,Rob Broughton,0,0,67,47,0,5,6,0,Heavyweight,"SUB

      

        Rear Naked Choke",3,1:43
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/676f5091ce2c3c90,Paul Sass,Mark Holst,Paul Sass,0,0,2,3,0,0,4,0,Lightweight,"SUB

      

        Triangle Choke",1,4:45
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/62d4a918256c83e8,Spencer Fisher,Curt Warburton,Spencer Fisher,0,0,68,45,1,1,2,2,Lightweight,U-DEC,3,5:00
UFC 120: Bisping vs Akiyama,"October 16, 2010",http://www.ufcstats.com/fight-details/8c8d46d89bf899e8,James McSweeney,Fabio Maldonado,Fabio Maldonado,0,1,49,89,0,0,0,2,Light Heavyweight,"KO/TKO

      

        Punches",3,0:48
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/301b145c186635de,Frank Mir,Mirko Filipovic,Frank Mir,1,0,25,19,0,0,0,0,Heavyweight,"KO/TKO

      

        Knee",3,4:02
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/7e3679992f2c6ff6,Rogerio Nogueira,Ryan Bader,Ryan Bader,0,0,28,42,0,5,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/5b986cd7289a0884,Matt Serra,Chris Lytle,Chris Lytle,0,0,124,153,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/81b5e933186a685a,Sean Sherk,Evan Dunham,Sean Sherk,0,0,38,75,5,0,0,7,Lightweight,S-DEC,3,5:00
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/8e2e14693e04bf45,Melvin Guillard,Jeremy Stephens,Melvin Guillard,0,1,73,62,0,0,0,0,Lightweight,S-DEC,3,5:00
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/1733594124569598,CB Dollaway,Joe Doerksen,CB Dollaway,0,0,1,1,0,0,2,0,Middleweight,"SUB

      

        Guillotine Choke",1,2:13
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/b2717e8f7e7a196f,Matt Mitrione,Joey Beltran,Matt Mitrione,0,0,76,52,0,1,0,0,Heavyweight,U-DEC,3,5:00
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/c22d25f1febd8d09,Thiago Tavares,Pat Audinwood,Thiago Tavares,0,0,7,3,2,0,1,0,Lightweight,"SUB

      

        Guillotine Choke",1,3:47
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/b30bb2ba5b68a180,Steve Lopez,Waylon Lowe,Waylon Lowe,0,0,23,26,0,5,0,0,Lightweight,S-DEC,3,5:00
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/a8b22e990cba6144,TJ Grant,Julio Paulino,TJ Grant,0,0,17,12,4,0,1,1,Welterweight,U-DEC,3,5:00
UFC 119: Mir vs Cro Cop,"September 25, 2010",http://www.ufcstats.com/fight-details/bd057764cb51f065,Mark Hunt,Sean McCorkle,Sean McCorkle,0,0,2,0,1,0,0,2,Heavyweight,"SUB

      

        Straight Armbar",1,1:03
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/d9c61052035c9b69,Brock Lesnar,Shane Carwin,Brock Lesnar,0,1,8,40,1,0,1,0,Heavyweight,"SUB

      

        Arm Triangle",2,2:19
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/049659c5a58ebb61,Chris Leben,Yoshihiro Akiyama,Chris Leben,0,0,46,27,0,5,4,1,Middleweight,"SUB

      

        Triangle Choke",3,4:40
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/4c5a2a3cf2bea222,Chris Lytle,Matt Brown,Chris Lytle,0,1,19,25,0,1,4,1,Welterweight,"SUB

      

        Armbar",2,2:02
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/536c26ef4da9ace7,Krzysztof Soszynski,Stephan Bonnar,Stephan Bonnar,0,1,32,48,0,2,0,0,Light Heavyweight,"KO/TKO

      

        Punches",2,3:08
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/b5608e83faac1387,George Sotiropoulos,Kurt Pellegrino,George Sotiropoulos,1,1,48,39,1,3,0,0,Lightweight,U-DEC,3,5:00
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/07ba406a1d0a5a71,Brendan Schaub,Chris Tuchscherer,Brendan Schaub,1,0,10,1,0,0,0,0,Heavyweight,"KO/TKO

      

        Punch",1,1:07
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/20d28c177a7d43a4,Seth Petruzelli,Ricardo Romero,Ricardo Romero,1,0,30,19,0,1,2,2,Light Heavyweight,"SUB

      

        Armbar",2,3:05
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/16cab4b91e2c8881,Kendall Grove,Goran Reljic,Kendall Grove,0,0,28,14,1,3,1,1,Middleweight,S-DEC,3,5:00
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/458e6de1b9ef3500,Gerald Harris,David Branch,Gerald Harris,0,0,10,20,5,0,0,0,Middleweight,"KO/TKO

      

        Slam",3,2:35
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/bb7df9a9c9a69914,Forrest Petz,Daniel Roberts,Daniel Roberts,0,0,21,5,1,6,0,2,Welterweight,S-DEC,3,5:00
UFC 116: Lesnar vs Carwin,"July 03, 2010",http://www.ufcstats.com/fight-details/6e62908d6639dcdb,Jon Madsen,Karlos Vemola,Jon Madsen,0,0,37,16,3,0,0,1,Heavyweight,U-DEC,3,5:00
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/3d38022fdcb3b5c9,Frankie Edgar,BJ Penn,Frankie Edgar,0,0,94,36,3,2,0,0,Lightweight,U-DEC,5,5:00
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/bec66de67818a9b1,Randy Couture,James Toney,Randy Couture,0,0,8,0,1,0,2,0,Heavyweight,"SUB

      

        Arm Triangle",1,3:19
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/4bb7363bb03628f6,Demian Maia,Mario Miranda,Demian Maia,0,0,30,14,5,0,1,0,Middleweight,U-DEC,3,5:00
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/f484290346cfcf73,Kenny Florian,Gray Maynard,Gray Maynard,0,0,14,15,0,5,0,0,Lightweight,U-DEC,3,5:00
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/17a8fbfbe8d32258,Nate Diaz,Marcus Davis,Nate Diaz,0,1,94,52,1,1,1,0,Welterweight,"SUB

      

        Guillotine Choke",3,4:02
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/a5962421d687de8f,Joe Lauzon,Gabe Ruediger,Joe Lauzon,0,0,19,1,2,0,1,0,Lightweight,"SUB

      

        Armbar",1,2:01
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/65290fc5216c2a73,Andre Winner,Nik Lentz,Nik Lentz,0,0,20,23,0,7,0,1,Lightweight,U-DEC,3,5:00
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/18cfc2f58d20c0f2,Dan Miller,John Salter,Dan Miller,0,0,23,21,0,2,2,0,Middleweight,"SUB

      

        Guillotine Choke",2,1:53
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/dacca5ea6be14d08,Nick Osipczak,Greg Soto,Greg Soto,0,0,29,70,0,3,1,1,Welterweight,U-DEC,3,5:00
UFC 118: Edgar vs Penn 2,"August 28, 2010",http://www.ufcstats.com/fight-details/9443197a9e0a22a2,Mike Pierce,Amilcar Alves,Mike Pierce,0,0,31,4,4,0,2,0,Welterweight,"SUB

      

        Armbar",3,3:11
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/7949430ebc47f31b,Jon Jones,Vladimir Matyushenko,Jon Jones,0,0,15,0,1,0,0,0,Light Heavyweight,"KO/TKO

      

        Elbows",1,1:52
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/743f9df5bdfbcb95,Mark Munoz,Yushin Okami,Yushin Okami,1,1,16,22,1,1,0,0,Middleweight,S-DEC,3,5:00
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/c0dc7511452ed0f8,John Howard,Jake Ellenberger,Jake Ellenberger,0,0,17,38,0,5,1,0,Welterweight,KO/TKO,3,2:21
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/a01524699dfa3526,Tyson Griffin,Takanori Gomi,Takanori Gomi,0,1,3,5,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,1:04
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/71cb15f6dbdaccd8,Paul Kelly,Jacob Volkmann,Jacob Volkmann,0,0,24,32,0,6,2,2,Lightweight,U-DEC,3,5:00
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/860954fbe26b867a,DaMarques Johnson,Matthew Riddle,Matthew Riddle,0,0,9,42,0,3,0,0,Welterweight,"KO/TKO

      

        Punches",2,4:29
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/26800d759ba50371,James Irvin,Igor Pokrajac,Igor Pokrajac,0,0,11,18,0,2,0,1,Light Heavyweight,"SUB

      

        Rear Naked Choke",1,2:29
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/a3902e22c10725c4,Brian Stann,Mike Massenzio,Brian Stann,0,0,43,5,0,5,2,2,Middleweight,"SUB

      

        Triangle Choke",3,3:10
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/db1c5b5a710fbdb0,Darren Elkins,Charles Oliveira,Charles Oliveira,0,0,0,3,1,0,0,2,Lightweight,"SUB

      

        Triangle Armbar",1,0:41
UFC Live: Jones vs Matyushenko,"August 01, 2010",http://www.ufcstats.com/fight-details/92dea6ff8f0c1b10,Rob Kimmons,Steve Steinbeiss,Rob Kimmons,0,0,38,85,4,0,2,0,Middleweight,U-DEC,3,5:00
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/8c082a3c69e2d192,Court McGee,Kris McCray,Court McGee,0,0,22,19,5,0,1,0,Middleweight,"SUB

      

        Rear Naked Choke",2,3:41
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/13fa791f0772250c,Keith Jardine,Matt Hamill,Matt Hamill,0,0,65,77,0,2,0,0,Light Heavyweight,M-DEC,3,5:00
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/a754766050409638,Chris Leben,Aaron Simpson,Chris Leben,0,0,42,43,0,2,0,1,Middleweight,"KO/TKO

      

        Punches",2,4:17
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/9b38456520395242,Spencer Fisher,Dennis Siver,Dennis Siver,0,0,52,77,0,0,0,0,Lightweight,U-DEC,3,5:00
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/256c9a39386f94a9,Jamie Yager,Rich Attonito,Rich Attonito,0,0,29,24,0,1,0,0,Middleweight,"KO/TKO

      

        Punches",2,4:25
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/76ca3d1cefd6945a,John Gunderson,Mark Holst,John Gunderson,0,0,31,2,4,1,0,3,Lightweight,U-DEC,3,5:00
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/3eb829eb77256ac0,Brad Tavares,Seth Baczynski,Brad Tavares,0,0,18,22,3,0,0,3,Middleweight,U-DEC,3,5:00
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/3657196c2f624138,Josh Bryant,Kyle Noke,Kyle Noke,0,1,9,50,0,0,0,0,Middleweight,"KO/TKO

      

        Punches",2,3:12
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/c3e49cc87bd262c8,Chris Camozzi,James Hammortree,Chris Camozzi,0,0,62,29,0,2,0,1,Middleweight,U-DEC,3,5:00
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010",http://www.ufcstats.com/fight-details/a9da6a31229b136c,James McSweeney,Travis Browne,Travis Browne,0,1,6,19,0,0,0,1,Heavyweight,"KO/TKO

      

        Punches",1,4:32
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/bcab3ebdc21b0b64,Anderson Silva,Chael Sonnen,Anderson Silva,0,0,29,89,1,3,3,1,Middleweight,"SUB

      

        Triangle Armbar",5,3:10
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/c92c53954903554a,Jon Fitch,Thiago Alves,Jon Fitch,0,0,29,22,9,0,0,0,Welterweight,U-DEC,3,5:00
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/3559cab3329e5431,Clay Guida,Rafael Dos Anjos,Clay Guida,0,0,19,17,2,1,0,0,Lightweight,"SUB

      

        Injury",3,1:51
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/10fd87a88178aedd,Matt Hughes,Ricardo Almeida,Matt Hughes,1,0,2,10,0,0,1,0,Welterweight,"SUB

      

        Schultz Front Headlock",1,3:15
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/241a307a9c3d9a21,Roy Nelson,Junior Dos Santos,Junior Dos Santos,0,1,40,130,0,1,0,0,Heavyweight,U-DEC,3,5:00
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/57d481c10c842ba2,Dustin Hazelett,Rick Story,Rick Story,0,1,7,75,0,3,2,0,Welterweight,"KO/TKO

      

        Punches",2,1:15
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/10e35a0667d39086,Rodney Wallace,Phil Davis,Phil Davis,0,0,2,59,0,3,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/2592954ad51764b0,Johny Hendricks,Charlie Brenneman,Johny Hendricks,2,0,28,9,0,2,0,0,Welterweight,"KO/TKO

      

        Punches",2,0:40
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/0072df705378477c,Todd Brown,Tim Boetsch,Tim Boetsch,0,0,28,60,0,3,0,1,Light Heavyweight,U-DEC,3,5:00
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/55e12d44e9e524cf,Stefan Struve,Christian Morecraft,Stefan Struve,1,0,11,36,0,1,2,1,Heavyweight,"KO/TKO

      

        Punch",2,0:22
UFC 117: Silva vs Sonnen,"August 07, 2010",http://www.ufcstats.com/fight-details/951d11f8684ed734,Ben Saunders,Dennis Hallman,Dennis Hallman,0,0,30,28,0,3,1,0,Welterweight,U-DEC,3,5:00
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/1572dbb2433d2201,Lyoto Machida,Mauricio Rua,Mauricio Rua,0,1,9,17,2,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,3:35
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/bb58aad30b58b1e4,Josh Koscheck,Paul Daley,Josh Koscheck,0,0,19,11,4,0,1,0,Welterweight,U-DEC,3,5:00
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/fc2badbeebf85ebf,Sam Stout,Jeremy Stephens,Jeremy Stephens,1,1,70,55,0,3,1,0,Lightweight,S-DEC,3,5:00
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/19425b506594d5c7,Kevin Ferguson,Matt Mitrione,Matt Mitrione,0,0,5,44,2,0,0,4,Heavyweight,"KO/TKO

      

        Punches",2,4:24
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/44adac5d05f7e883,Patrick Cote,Alan Belcher,Alan Belcher,0,0,22,27,2,1,1,1,Middleweight,"SUB

      

        Rear Naked Choke",2,3:25
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/351dccf63078a20e,Tom Lawlor,Joe Doerksen,Joe Doerksen,1,0,42,44,0,0,0,1,Middleweight,"SUB

      

        Rear Naked Choke",2,2:10
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/59f77a6ecd041dff,Marcus Davis,Jonathan Goulet,Marcus Davis,2,0,11,5,0,4,1,0,Welterweight,"KO/TKO

      

        Punches",2,1:23
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/e3846855a38f0bce,TJ Grant,Johny Hendricks,Johny Hendricks,0,0,67,53,0,8,0,0,Welterweight,M-DEC,3,5:00
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/d4415f08ba3e017e,Joey Beltran,Tim Hague,Joey Beltran,0,0,97,60,0,2,0,0,Heavyweight,U-DEC,3,5:00
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/189d14e4e1602c48,Yoshiyuki Yoshida,Mike Guymon,Mike Guymon,0,0,7,59,1,3,2,2,Welterweight,U-DEC,3,5:00
UFC 113: Machida vs Shogun 2,"May 08, 2010",http://www.ufcstats.com/fight-details/c795c4b7beb89bee,Jason MacDonald,John Salter,John Salter,0,0,5,3,0,1,0,0,Middleweight,KO/TKO,1,2:42
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/3046c0d0208a65f1,Quinton Jackson,Rashad Evans,Rashad Evans,1,0,17,29,0,3,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/f89589236dc3cbd7,Michael Bisping,Dan Miller,Michael Bisping,0,0,76,50,0,1,0,0,Middleweight,U-DEC,3,5:00
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/094a77eecd56a27a,Todd Duffee,Mike Russow,Mike Russow,0,1,51,14,0,0,0,0,Heavyweight,"KO/TKO

      

        Punch",3,2:35
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/26025a42e011229f,Jason Brilz,Rogerio Nogueira,Rogerio Nogueira,0,0,18,23,3,1,3,1,Light Heavyweight,S-DEC,3,5:00
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/7f35ce1469dab556,Diego Sanchez,John Hathaway,John Hathaway,0,1,24,84,1,0,0,0,Welterweight,U-DEC,3,5:00
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/96f51af6a93b94c6,Amir Sadollah,Dong Hyun Kim,Dong Hyun Kim,0,0,10,30,0,6,0,0,Welterweight,U-DEC,3,5:00
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/3832958c913305f0,Efrain Escudero,Dan Lauzon,Efrain Escudero,1,0,64,17,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/655a110a0bd2ea42,Melvin Guillard,Waylon Lowe,Melvin Guillard,1,0,14,1,0,1,0,0,Lightweight,"KO/TKO

      

        Knee",1,3:28
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/8ba089858a7d647b,Luiz Cane,Cyrille Diabate,Cyrille Diabate,1,1,4,17,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,2:13
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/6190569c372725bf,Aaron Riley,Joe Brammer,Aaron Riley,0,0,46,37,3,1,0,0,Lightweight,U-DEC,3,5:00
UFC 114: Rampage vs Evans,"May 29, 2010",http://www.ufcstats.com/fight-details/5000a0bde6213fd9,Jesse Forbes,Ryan Jensen,Ryan Jensen,1,0,3,3,1,0,1,1,Middleweight,"SUB

      

        Guillotine Choke",1,1:06
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/8d986c9ee38daf19,Kenny Florian,Takanori Gomi,Kenny Florian,0,0,51,20,1,0,1,0,Lightweight,"SUB

      

        Rear Naked Choke",3,2:52
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/17cda9957f96883f,Roy Nelson,Stefan Struve,Roy Nelson,1,0,9,2,0,0,0,0,Heavyweight,"KO/TKO

      

        Punch",1,0:39
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/516868e246064e2b,Nate Quarry,Jorge Rivera,Jorge Rivera,0,3,19,29,0,0,0,0,Middleweight,"KO/TKO

      

        Punches",2,0:29
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/2328c7832a356a6d,Ross Pearson,Dennis Siver,Ross Pearson,0,0,54,39,1,2,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/eeb8b25df8543e0f,Andre Winner,Rafaello Oliveira,Andre Winner,0,0,61,52,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/c16403197580e0af,Jacob Volkmann,Ronys Torres,Jacob Volkmann,0,0,24,20,5,3,0,0,Lightweight,S-DEC,3,5:00
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/b32acf1c70321321,Rob Emerson,Nik Lentz,Nik Lentz,1,0,24,46,0,4,1,1,Lightweight,U-DEC,3,5:00
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/2e8217f029c25a3a,Caol Uno,Gleison Tibau,Gleison Tibau,0,1,6,22,0,1,0,0,Lightweight,"KO/TKO

      

        Punches",1,4:13
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/713c9b6d0abe5cfc,Yushin Okami,Lucio Linhares,Yushin Okami,1,0,50,8,0,0,0,0,Middleweight,KO/TKO,2,2:47
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/9eaea5e0165802d0,Gerald Harris,Mario Miranda,Gerald Harris,2,1,17,16,0,0,0,0,Middleweight,"KO/TKO

      

        Punches",1,4:49
UFC Fight Night: Florian vs Gomi,"March 31, 2010",http://www.ufcstats.com/fight-details/8afb878a0900372e,Charlie Brenneman,Jason High,Charlie Brenneman,0,0,33,12,6,0,0,3,Welterweight,U-DEC,3,5:00
UFC 112: Invincible,"April 10, 2010",http://www.ufcstats.com/fight-details/63f744d672fbb8b4,Anderson Silva,Demian Maia,Anderson Silva,1,0,61,10,0,0,0,0,Middleweight,U-DEC,5,5:00
UFC 112: Invincible,"April 10, 2010",http://www.ufcstats.com/fight-details/29c9e57b23116aa2,BJ Penn,Frankie Edgar,Frankie Edgar,0,0,71,61,0,1,0,0,Lightweight,U-DEC,5,5:00
