event_name,event_date,fight_url,fighter_1_winner,fighter_2_loser,winner_kd,loser_kd,winner_str,loser_str,winner_td,loser_td,winner_sub,loser_sub,weight_class,method,round,time
UFC 36: Worlds Collide,"March 22, 2002",http://www.ufcstats.com/fight-details/e7833d5728f3ebef,Matt Hughes,Hayato Sakurai,0,1,36,5,9,0,0,0,Welterweight,"KO/TKO

      

        Punches",4,3:01
UFC 36: Worlds Collide,"March 22, 2002",http://www.ufcstats.com/fight-details/3c2ac653409cf5f2,Matt Lindland,Pat Miletich,0,0,20,1,1,0,0,0,Middleweight,"KO/TKO

      

        Punches",1,3:09
UFC 36: Worlds Collide,"March 22, 2002",http://www.ufcstats.com/fight-details/1c0f5152b0bbef05,Evan Tanner,Elvis Sinosic,0,0,7,4,0,0,0,0,Light Heavyweight,KO/TKO,1,2:06
UFC 36: Worlds Collide,"March 22, 2002",http://www.ufcstats.com/fight-details/7468f870b08aaccc,Frank Mir,Pete Williams,0,0,4,0,0,1,1,0,Heavyweight,"SUB

      

        Other - Lock",1,0:46
UFC 36: Worlds Collide,"March 22, 2002",http://www.ufcstats.com/fight-details/ef83377d584ec055,Matt Serra,Kelly Dullanty,0,0,2,0,1,0,3,0,Lightweight,"SUB

      

        Triangle Choke",1,2:58
UFC 36: Worlds Collide,"March 22, 2002",http://www.ufcstats.com/fight-details/87f39e0d82349c3b,Sean Sherk,Jutaro Nakao,0,0,21,4,7,0,0,0,Welterweight,U-DEC,3,5:00
UFC 35: Throwdown,"January 11, 2002",http://www.ufcstats.com/fight-details/e1bc211f43378ee7,Jens Pulver,BJ Penn,0,0,38,49,1,7,0,2,Lightweight,M-DEC,5,5:00
UFC 35: Throwdown,"January 11, 2002",http://www.ufcstats.com/fight-details/0ff019f37961b954,Ricco Rodriguez,Jeff Monson,0,0,42,7,3,2,1,0,Heavyweight,"KO/TKO

      

        Punches",3,3:00
UFC 35: Throwdown,"January 11, 2002",http://www.ufcstats.com/fight-details/cfa9bc77c803956e,Murilo Bustamante,Dave Menne,1,0,9,14,2,0,0,0,Middleweight,"KO/TKO

      

        Punch",2,0:44
UFC 35: Throwdown,"January 11, 2002",http://www.ufcstats.com/fight-details/0fe4e788b16c03cd,Chuck Liddell,Amar Suloev,0,0,46,26,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 35: Throwdown,"January 11, 2002",http://www.ufcstats.com/fight-details/17ba2950b7f6d64a,Andrei Semenov,Ricardo Almeida,1,0,5,12,0,1,0,5,Middleweight,"KO/TKO

      

        Punch",2,2:01
UFC 35: Throwdown,"January 11, 2002",http://www.ufcstats.com/fight-details/f67fa758cc79cd65,Kevin Randleman,Renato Sobral,0,0,18,2,1,0,0,5,Light Heavyweight,U-DEC,3,5:00
UFC 35: Throwdown,"January 11, 2002",http://www.ufcstats.com/fight-details/8762b96aaefb03af,Gil Castillo,Chris Brennan,0,0,17,8,3,0,0,1,Welterweight,U-DEC,3,5:00
UFC 35: Throwdown,"January 11, 2002",http://www.ufcstats.com/fight-details/1f299942446461e9,Eugene Jackson,Keith Rockel,0,0,1,6,0,2,1,2,Middleweight,"SUB

      

        Guillotine Choke",2,1:14
UFC 37: High Impact,"May 10, 2002",http://www.ufcstats.com/fight-details/188537d906b30a7c,Murilo Bustamante,Matt Lindland,1,0,17,35,2,0,2,1,Middleweight,"SUB

      

        Guillotine Choke",3,1:33
UFC 37: High Impact,"May 10, 2002",http://www.ufcstats.com/fight-details/18273af728dda0c8,Ricco Rodriguez,Tsuyoshi Kohsaka,0,0,19,6,3,1,1,0,Heavyweight,"KO/TKO

      

        Punches",2,3:25
UFC 37: High Impact,"May 10, 2002",http://www.ufcstats.com/fight-details/92de601366ced6dc,BJ Penn,Paul Creighton,0,0,39,6,0,3,0,0,Lightweight,"KO/TKO

      

        Punches",2,3:23
UFC 37: High Impact,"May 10, 2002",http://www.ufcstats.com/fight-details/56812137775844c8,Phil Baroni,Amar Suloev,0,0,11,9,0,1,0,1,Middleweight,"KO/TKO

      

        Punches",1,2:59
UFC 37: High Impact,"May 10, 2002",http://www.ufcstats.com/fight-details/1228c4297882e8ba,Caol Uno,Yves Edwards,0,0,19,13,3,1,1,1,Lightweight,U-DEC,3,5:00
UFC 37: High Impact,"May 10, 2002",http://www.ufcstats.com/fight-details/b82abffcf66db401,Ivan Salaverry,Andrei Semenov,0,0,43,5,2,1,8,1,Middleweight,"KO/TKO

      

        Punches",3,2:27
UFC 37: High Impact,"May 10, 2002",http://www.ufcstats.com/fight-details/fe60fd0ee67902dc,Benji Radach,Steve Berger,1,0,10,0,0,0,0,0,Welterweight,Overturned,1,0:27
UFC 37: High Impact,"May 10, 2002",http://www.ufcstats.com/fight-details/5550e3d9ff8b965c,Robbie Lawler,Aaron Riley,1,0,64,55,6,0,0,1,Welterweight,U-DEC,3,5:00
UFC 37.5: As Real As It Gets,"June 22, 2002",http://www.ufcstats.com/fight-details/2d1c4027b8e50a0d,Chuck Liddell,Vitor Belfort,1,0,43,20,0,3,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 37.5: As Real As It Gets,"June 22, 2002",http://www.ufcstats.com/fight-details/255da7afa89eb0e5,Benji Radach,Nick Serra,1,0,26,0,0,1,0,2,Welterweight,U-DEC,3,5:00
UFC 37.5: As Real As It Gets,"June 22, 2002",http://www.ufcstats.com/fight-details/3c27780140809908,Pete Spratt,Zach Light,0,0,3,2,0,1,1,0,Welterweight,"SUB

      

        Armbar",1,2:25
UFC 37.5: As Real As It Gets,"June 22, 2002",http://www.ufcstats.com/fight-details/37ae54e5a84fd646,Robbie Lawler,Steve Berger,1,0,28,11,1,1,0,0,Welterweight,"KO/TKO

      

        Punch",2,0:27
UFC 37.5: As Real As It Gets,"June 22, 2002",http://www.ufcstats.com/fight-details/0e30b22cd0987640,Tony Fryklund,Rodrigo Ruas,1,0,60,11,0,0,1,0,Middleweight,"KO/TKO

      

        Punches",2,3:34
UFC 37.5: As Real As It Gets,"June 22, 2002",http://www.ufcstats.com/fight-details/5637c7b3e4131941,Yves Edwards,Joao Pierini,0,0,6,1,0,0,0,0,Lightweight,KO/TKO,1,1:19
UFC 33: Victory in Vegas,"September 28, 2001",http://www.ufcstats.com/fight-details/ea64af61ed03453f,Tito Ortiz,Vladimir Matyushenko,0,0,64,19,5,1,0,0,Light Heavyweight,U-DEC,5,5:00
UFC 33: Victory in Vegas,"September 28, 2001",http://www.ufcstats.com/fight-details/970c2beda72908c6,Jens Pulver,Dennis Hallman,0,0,27,15,0,2,1,3,Lightweight,U-DEC,5,5:00
UFC 33: Victory in Vegas,"September 28, 2001",http://www.ufcstats.com/fight-details/a6a4be467d12ea5c,Chuck Liddell,Murilo Bustamante,1,0,27,15,0,2,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 33: Victory in Vegas,"September 28, 2001",http://www.ufcstats.com/fight-details/3b63f4fb24694d74,Matt Serra,Yves Edwards,0,0,9,9,3,0,3,0,Welterweight,M-DEC,3,5:00
UFC 33: Victory in Vegas,"September 28, 2001",http://www.ufcstats.com/fight-details/37cb7ce0f0b70640,Dave Menne,Gil Castillo,0,0,70,9,1,7,4,0,Middleweight,U-DEC,5,5:00
UFC 33: Victory in Vegas,"September 28, 2001",http://www.ufcstats.com/fight-details/2e2b70a5294012bd,Jutaro Nakao,Tony DeSouza,1,0,8,1,0,0,0,0,Welterweight,"KO/TKO

      

        Punch",2,0:15
UFC 33: Victory in Vegas,"September 28, 2001",http://www.ufcstats.com/fight-details/fb1fe28a5d97db51,Ricardo Almeida,Eugene Jackson,0,0,4,1,1,2,1,2,Middleweight,"SUB

      

        Triangle Choke",1,4:06
UFC 33: Victory in Vegas,"September 28, 2001",http://www.ufcstats.com/fight-details/9cd5a54a285653c2,Din Thomas,Fabiano Iha,0,0,42,19,1,2,0,2,Lightweight,U-DEC,3,5:00
UFC 32: Showdown in the Meadowlands,"June 29, 2001",http://www.ufcstats.com/fight-details/40dbe22895f98978,Tito Ortiz,Elvis Sinosic,0,0,35,3,1,0,0,0,Light Heavyweight,"KO/TKO

      

        Elbows",1,3:32
UFC 32: Showdown in the Meadowlands,"June 29, 2001",http://www.ufcstats.com/fight-details/5e80048e6a5681b8,BJ Penn,Din Thomas,1,0,6,1,0,1,0,0,Lightweight,"KO/TKO

      

        Knee",1,2:42
UFC 32: Showdown in the Meadowlands,"June 29, 2001",http://www.ufcstats.com/fight-details/09da511e611b4eb1,Josh Barnett,Semmy Schilt,0,0,10,1,1,0,1,0,Heavyweight,"SUB

      

        Armbar",1,4:21
UFC 32: Showdown in the Meadowlands,"June 29, 2001",http://www.ufcstats.com/fight-details/b7419e18d9461277,Pat Miletich,Shonie Carter,1,0,10,14,1,0,0,0,Welterweight,"KO/TKO

      

        Kick",2,2:42
UFC 32: Showdown in the Meadowlands,"June 29, 2001",http://www.ufcstats.com/fight-details/6314e63003745e80,Caol Uno,Fabiano Iha,0,0,8,6,2,0,0,1,Lightweight,"KO/TKO

      

        Punches",1,1:48
UFC 32: Showdown in the Meadowlands,"June 29, 2001",http://www.ufcstats.com/fight-details/6afdefcb6728467e,Vladimir Matyushenko,Yuki Kondo,0,0,17,1,3,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 32: Showdown in the Meadowlands,"June 29, 2001",http://www.ufcstats.com/fight-details/c9d2abc25651a1a7,Ricco Rodriguez,Andrei Arlovski,0,0,30,11,2,0,1,0,Heavyweight,"KO/TKO

      

        Punches",3,1:23
UFC 32: Showdown in the Meadowlands,"June 29, 2001",http://www.ufcstats.com/fight-details/085d6ea4d12917a2,Tony DeSouza,Paul Rodriguez,0,0,1,2,0,0,2,0,Welterweight,"SUB

      

        Guillotine Choke",1,1:05
UFC 30: Battle on the Boardwalk,"February 23, 2001",http://www.ufcstats.com/fight-details/f8820294bbe01486,Tito Ortiz,Evan Tanner,0,0,7,0,1,0,0,0,Middleweight,"KO/TKO

      

        Slam",1,0:32
UFC 30: Battle on the Boardwalk,"February 23, 2001",http://www.ufcstats.com/fight-details/a38ec65ac140fcf8,Jens Pulver,Caol Uno,0,0,50,50,0,3,0,0,Lightweight,U-DEC,5,5:00
UFC 30: Battle on the Boardwalk,"February 23, 2001",http://www.ufcstats.com/fight-details/74d0da1f9df17b9e,Fabiano Iha,Phil Johns,0,0,3,2,1,0,1,0,Welterweight,"SUB

      

        Armbar",1,1:40
UFC 30: Battle on the Boardwalk,"February 23, 2001",http://www.ufcstats.com/fight-details/4a1f37200bc69376,Elvis Sinosic,Jeremy Horn,0,0,2,4,0,0,2,0,Middleweight,"SUB

      

        Triangle Choke",1,2:52
UFC 30: Battle on the Boardwalk,"February 23, 2001",http://www.ufcstats.com/fight-details/75a401066ad784f6,Pedro Rizzo,Josh Barnett,1,0,31,39,0,0,0,0,Heavyweight,"KO/TKO

      

        Punch",2,4:21
UFC 30: Battle on the Boardwalk,"February 23, 2001",http://www.ufcstats.com/fight-details/651da45cc83ce011,Bobby Hoffman,Mark Robinson,1,0,20,0,0,0,0,0,Heavyweight,Overturned,1,3:27
UFC 30: Battle on the Boardwalk,"February 23, 2001",http://www.ufcstats.com/fight-details/a949b05c64e43131,Phil Baroni,Curtis Stout,0,0,39,2,2,0,0,0,Middleweight,U-DEC,2,5:00
UFC 30: Battle on the Boardwalk,"February 23, 2001",http://www.ufcstats.com/fight-details/bfb468c3427faa50,Sean Sherk,Tiki Ghosn,0,0,12,1,4,0,0,0,Welterweight,"SUB

      

        Injury",2,4:47
UFC 29: Defense of the Belts,"December 16, 2000",http://www.ufcstats.com/fight-details/2783ccf179321171,Tito Ortiz,Yuki Kondo,0,1,16,2,2,0,2,0,Middleweight,"SUB

      

        Neck Crank",1,1:52
UFC 29: Defense of the Belts,"December 16, 2000",http://www.ufcstats.com/fight-details/53a736ebc356cc4a,Pat Miletich,Kenichi Yamamoto,0,0,16,3,3,0,2,0,Welterweight,"SUB

      

        Guillotine Choke",2,1:58
UFC 29: Defense of the Belts,"December 16, 2000",http://www.ufcstats.com/fight-details/c39728802a8409ee,Matt Lindland,Yoji Anjo,0,0,17,0,0,0,0,0,Middleweight,"KO/TKO

      

        Punches",1,2:58
UFC 29: Defense of the Belts,"December 16, 2000",http://www.ufcstats.com/fight-details/5a4f6ff454b1eeb8,Fabiano Iha,Daiju Takase,0,0,8,0,1,0,0,0,Welterweight,"KO/TKO

      

        Punches",1,2:24
UFC 29: Defense of the Belts,"December 16, 2000",http://www.ufcstats.com/fight-details/019eca4a900ed793,Evan Tanner,Lance Gibson,0,0,32,6,1,0,0,0,Middleweight,"KO/TKO

      

        Punches",1,4:58
UFC 29: Defense of the Belts,"December 16, 2000",http://www.ufcstats.com/fight-details/3c49bf20e4442a81,Dennis Hallman,Matt Hughes,0,0,0,1,0,1,1,0,Welterweight,"SUB

      

        Armbar",1,0:20
UFC 29: Defense of the Belts,"December 16, 2000",http://www.ufcstats.com/fight-details/9ea4087371f7a892,Chuck Liddell,Jeff Monson,0,0,42,6,0,1,0,0,Middleweight,U-DEC,3,5:00
UFC 31: Locked and Loaded,"May 04, 2001",http://www.ufcstats.com/fight-details/6f62436ae042009b,Randy Couture,Pedro Rizzo,0,1,69,42,3,0,0,0,Heavyweight,U-DEC,5,5:00
UFC 31: Locked and Loaded,"May 04, 2001",http://www.ufcstats.com/fight-details/34ab72077963ee74,Carlos Newton,Pat Miletich,0,0,14,28,4,0,1,0,Welterweight,"SUB

      

        Bulldog Choke",3,2:50
UFC 31: Locked and Loaded,"May 04, 2001",http://www.ufcstats.com/fight-details/c0be83e56601e7ce,Chuck Liddell,Kevin Randleman,1,0,3,0,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punch",1,1:18
UFC 31: Locked and Loaded,"May 04, 2001",http://www.ufcstats.com/fight-details/0434a68809885ea1,Shonie Carter,Matt Serra,2,0,18,10,2,2,0,3,Welterweight,"KO/TKO

      

        Spinning Back Fist",3,4:51
UFC 31: Locked and Loaded,"May 04, 2001",http://www.ufcstats.com/fight-details/7a018ddd9239e45f,Semmy Schilt,Pete Williams,2,0,15,6,0,1,0,0,Heavyweight,"KO/TKO

      

        Punch",2,1:28
UFC 31: Locked and Loaded,"May 04, 2001",http://www.ufcstats.com/fight-details/ef99fb08c6b06963,Matt Lindland,Ricardo Almeida,0,0,22,9,5,0,0,0,Light Heavyweight,DQ,3,4:21
UFC 31: Locked and Loaded,"May 04, 2001",http://www.ufcstats.com/fight-details/97a4b37cee48ea0b,BJ Penn,Joey Gilbert,0,0,22,3,2,0,0,0,Lightweight,"KO/TKO

      

        Punches",1,4:57
UFC 31: Locked and Loaded,"May 04, 2001",http://www.ufcstats.com/fight-details/49693a06fc1d8906,Tony DeSouza,Steve Berger,0,0,28,2,5,0,0,3,Welterweight,U-DEC,3,5:00
UFC 26: Ultimate Field Of Dreams,"June 09, 2000",http://www.ufcstats.com/fight-details/cef1b43c77e02635,Kevin Randleman,Pedro Rizzo,0,0,17,12,2,0,2,0,Heavyweight,U-DEC,5,5:00
UFC 26: Ultimate Field Of Dreams,"June 09, 2000",http://www.ufcstats.com/fight-details/60e5b2c1bdaa203e,Tyrone Roberts,David Dodd,0,0,16,10,1,0,0,0,Middleweight,U-DEC,3,5:00
UFC 26: Ultimate Field Of Dreams,"June 09, 2000",http://www.ufcstats.com/fight-details/f0b2020d11a0cf94,Pat Miletich,John Alessio,0,0,9,1,2,0,1,2,Welterweight,"SUB

      

        Armbar",2,1:43
UFC 26: Ultimate Field Of Dreams,"June 09, 2000",http://www.ufcstats.com/fight-details/a0dfc397caef4afe,Amaury Bitetti,Alex Andrade,0,1,6,12,0,0,0,0,Middleweight,DQ,2,0:43
UFC 26: Ultimate Field Of Dreams,"June 09, 2000",http://www.ufcstats.com/fight-details/d84f88ac792e8c53,Matt Hughes,Marcelo Aguiar,0,0,18,2,2,0,0,0,Welterweight,KO/TKO,1,4:34
UFC 26: Ultimate Field Of Dreams,"June 09, 2000",http://www.ufcstats.com/fight-details/8452f6d5a1450cfb,Jens Pulver,Joao Roque,0,0,4,5,0,1,0,0,Lightweight,U-DEC,3,5:00
UFC 26: Ultimate Field Of Dreams,"June 09, 2000",http://www.ufcstats.com/fight-details/7edac7a0a2f72f28,Ian Freeman,Nate Schroeder,0,0,16,9,1,1,0,0,Heavyweight,"KO/TKO

      

        Knees",2,2:13
UFC 26: Ultimate Field Of Dreams,"June 09, 2000",http://www.ufcstats.com/fight-details/85f28a8276a141b6,Shonie Carter,Adrian Serrano,0,0,26,6,3,0,0,0,Welterweight,U-DEC,2,5:00
UFC 25: Ultimate Japan 3,"April 14, 2000",http://www.ufcstats.com/fight-details/0adfdf8f563be462,Tito Ortiz,Wanderlei Silva,1,0,20,10,4,0,0,0,Middleweight,U-DEC,5,5:00
UFC 25: Ultimate Japan 3,"April 14, 2000",http://www.ufcstats.com/fight-details/b675fb8f413b59e4,Murilo Bustamante,Yoji Anjo,0,0,11,0,4,0,1,0,Middleweight,"SUB

      

        Arm Triangle",2,0:31
UFC 25: Ultimate Japan 3,"April 14, 2000",http://www.ufcstats.com/fight-details/ba8b1ed5b05a719a,Sanae Kikuta,Eugene Jackson,0,0,8,4,2,0,2,1,Middleweight,"SUB

      

        Armbar",1,4:38
UFC 25: Ultimate Japan 3,"April 14, 2000",http://www.ufcstats.com/fight-details/f6066d192a16f5ff,Ron Waterman,Satoshi Honma,0,0,51,6,3,0,1,1,Heavyweight,U-DEC,3,5:00
UFC 25: Ultimate Japan 3,"April 14, 2000",http://www.ufcstats.com/fight-details/9397493152c0669a,Ikuhisa Minowa,Joe Slick,0,0,3,8,3,0,0,4,Middleweight,KO/TKO,3,1:54
UFC 25: Ultimate Japan 3,"April 14, 2000",http://www.ufcstats.com/fight-details/cf8fe599f0b44fd5,Laverne Clark,Koji Oishi,0,0,13,1,0,3,0,0,Lightweight,M-DEC,3,5:00
UFC 23: Ultimate Japan 2,"November 19, 1999",http://www.ufcstats.com/fight-details/2ab41c5519d0b1b9,Kevin Randleman,Pete Williams,0,1,10,8,6,0,2,1,Heavyweight,U-DEC,5,5:00
UFC 23: Ultimate Japan 2,"November 19, 1999",http://www.ufcstats.com/fight-details/c22545a5881459ac,Pedro Rizzo,Tsuyoshi Kohsaka,1,0,14,14,0,0,0,0,Heavyweight,"KO/TKO

      

        Punch",3,1:17
UFC 23: Ultimate Japan 2,"November 19, 1999",http://www.ufcstats.com/fight-details/9c7830c91fad60d8,Kenichi Yamamoto,Katsuhisa Fujii,0,0,1,27,0,2,1,0,Open Weight,"SUB

      

        Kneebar",2,4:15
UFC 23: Ultimate Japan 2,"November 19, 1999",http://www.ufcstats.com/fight-details/2cd6330ef18210b9,Joe Slick,Jason DeLucia,0,0,2,1,1,0,0,0,Middleweight,KO/TKO,1,1:28
UFC 23: Ultimate Japan 2,"November 19, 1999",http://www.ufcstats.com/fight-details/36c929fb1569d4b9,Eugene Jackson,Keiichiro Yamamiya,1,0,22,14,0,0,0,0,Middleweight,"KO/TKO

      

        Punch",3,3:12
UFC 23: Ultimate Japan 2,"November 19, 1999",http://www.ufcstats.com/fight-details/a4e592c874e8233f,Kenichi Yamamoto,Daiju Takase,0,0,20,5,0,0,0,0,Open Weight,U-DEC,3,5:00
UFC 23: Ultimate Japan 2,"November 19, 1999",http://www.ufcstats.com/fight-details/ee1950e871aa5cc2,Katsuhisa Fujii,Masutatsu Yano,1,0,18,18,0,1,0,0,Open Weight,"KO/TKO

      

        Punches",2,3:12
UFC 27: Ultimate Bad Boyz,"September 22, 2000",http://www.ufcstats.com/fight-details/794ec0a93eca0492,Pedro Rizzo,Dan Severn,1,0,2,0,0,0,0,0,Heavyweight,"KO/TKO

      

        Kicks",1,1:33
UFC 27: Ultimate Bad Boyz,"September 22, 2000",http://www.ufcstats.com/fight-details/c5bec85a32462995,Maurice Smith,Bobby Hoffman,0,0,43,10,0,4,0,0,Heavyweight,S-DEC,3,5:00
UFC 27: Ultimate Bad Boyz,"September 22, 2000",http://www.ufcstats.com/fight-details/3ef7c2b26af8cf22,Jeremy Horn,Eugene Jackson,0,0,2,2,1,0,1,0,Middleweight,"SUB

      

        Armbar",1,4:32
UFC 27: Ultimate Bad Boyz,"September 22, 2000",http://www.ufcstats.com/fight-details/0bec32c32da199ed,Fabiano Iha,Laverne Clark,0,0,1,1,1,0,2,0,Welterweight,"SUB

      

        Armbar",1,1:10
UFC 27: Ultimate Bad Boyz,"September 22, 2000",http://www.ufcstats.com/fight-details/8a9a37d68cc428d6,Yuki Kondo,Alexandre Dantas,1,0,33,14,0,2,0,0,Middleweight,"KO/TKO

      

        Flying Knee",3,2:28
UFC 27: Ultimate Bad Boyz,"September 22, 2000",http://www.ufcstats.com/fight-details/ae54f944d1ba378f,Ian Freeman,Tedd Williams,0,0,30,25,0,1,0,0,Heavyweight,U-DEC,3,5:00
UFC 27: Ultimate Bad Boyz,"September 22, 2000",http://www.ufcstats.com/fight-details/075dee476361e83e,Jeff Monson,Tim Lajcik,0,0,31,5,1,0,0,0,Heavyweight,U-DEC,2,5:00
UFC 27: Ultimate Bad Boyz,"September 22, 2000",http://www.ufcstats.com/fight-details/c078544a32e18ba3,Brad Gumm,CJ Fernandes,0,0,18,28,0,1,0,0,Welterweight,U-DEC,2,5:00
UFC 24: First Defense,"March 10, 2000",http://www.ufcstats.com/fight-details/9f2b94c46b70c6fb,Tedd Williams,Steve Judson,1,0,9,14,0,0,0,0,Heavyweight,"KO/TKO

      

        Punch",1,3:23
UFC 24: First Defense,"March 10, 2000",http://www.ufcstats.com/fight-details/17be6e24dafd31e0,Lance Gibson,Jermaine Andre,1,1,33,27,2,0,1,0,Middleweight,"KO/TKO

      

        Knee",3,3:35
UFC 24: First Defense,"March 10, 2000",http://www.ufcstats.com/fight-details/aca2f98ee112d137,Dave Menne,Fabiano Iha,0,0,37,8,0,1,1,0,Lightweight,U-DEC,3,5:00
UFC 24: First Defense,"March 10, 2000",http://www.ufcstats.com/fight-details/22911cbd32370f6c,Bob Cook,Tiki Ghosn,0,0,22,24,1,0,2,0,Lightweight,"SUB

      

        Rear Naked Choke",2,1:29
UFC 24: First Defense,"March 10, 2000",http://www.ufcstats.com/fight-details/cf85523b0d442d35,Jens Pulver,David Velasquez,0,0,54,20,3,0,2,0,Lightweight,"KO/TKO

      

        Punches",2,2:41
UFC 24: First Defense,"March 10, 2000",http://www.ufcstats.com/fight-details/81b0c08f7503e79a,Scott Adams,Ian Freeman,0,0,0,0,1,0,4,1,Heavyweight,"SUB

      

        Heel Hook",1,3:09
UFC 24: First Defense,"March 10, 2000",http://www.ufcstats.com/fight-details/77f9b97f62f373b0,Shonie Carter,Brad Gumm,0,0,22,12,5,0,0,1,Lightweight,U-DEC,2,5:00
UFC 28: High Stakes,"November 17, 2000",http://www.ufcstats.com/fight-details/10cca6f437922b6c,Randy Couture,Kevin Randleman,0,0,28,15,1,2,1,1,Heavyweight,"KO/TKO

      

        Punches",3,4:13
UFC 28: High Stakes,"November 17, 2000",http://www.ufcstats.com/fight-details/40d31c37e00d6d0b,Renato Sobral,Maurice Smith,0,0,7,5,4,0,2,0,Heavyweight,M-DEC,3,5:00
UFC 28: High Stakes,"November 17, 2000",http://www.ufcstats.com/fight-details/e4df2b73dff57d3a,Josh Barnett,Gan McGee,0,0,17,10,1,2,1,0,Super Heavyweight,"KO/TKO

      

        Elbows",2,4:34
UFC 28: High Stakes,"November 17, 2000",http://www.ufcstats.com/fight-details/91cef206019c119e,Andrei Arlovski,Aaron Brink,0,0,2,0,1,0,2,0,Heavyweight,"SUB

      

        Armbar",1,0:55
UFC 28: High Stakes,"November 17, 2000",http://www.ufcstats.com/fight-details/be8e34d585be9dc7,Jens Pulver,John Lewis,1,0,1,0,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,0:15
UFC 28: High Stakes,"November 17, 2000",http://www.ufcstats.com/fight-details/b85ce7371fb18305,Mark Hughes,Alex Stiebling,0,0,9,4,2,0,3,1,Middleweight,U-DEC,2,5:00
UFC 28: High Stakes,"November 17, 2000",http://www.ufcstats.com/fight-details/4aef975838bc19ec,Ben Earwood,Chris Lytle,0,0,5,2,2,0,0,1,Welterweight,U-DEC,2,5:00
UFC 20: Battle for the Gold,"May 07, 1999",http://www.ufcstats.com/fight-details/73c07530f667289f,Bas Rutten,Kevin Randleman,0,0,18,20,0,6,1,0,Heavyweight,S-DEC,3,3:00
UFC 20: Battle for the Gold,"May 07, 1999",http://www.ufcstats.com/fight-details/99b5010fd25911af,Pedro Rizzo,Tra Telligman,1,0,9,16,0,0,0,0,Heavyweight,"KO/TKO

      

        Punch",1,4:30
UFC 20: Battle for the Gold,"May 07, 1999",http://www.ufcstats.com/fight-details/a3fe8217502c42a4,Pete Williams,Travis Fulton,0,0,15,6,0,0,2,0,Heavyweight,"SUB

      

        Armbar",1,6:28
UFC 20: Battle for the Gold,"May 07, 1999",http://www.ufcstats.com/fight-details/c892b23ad8f2208b,Wanderlei Silva,Tony Petarra,1,0,25,4,0,0,0,0,Middleweight,"KO/TKO

      

        Knees",1,2:53
UFC 20: Battle for the Gold,"May 07, 1999",http://www.ufcstats.com/fight-details/6bb2a427004deecc,Marcelo Mello,David Roberts,0,0,7,0,1,0,0,0,Lightweight,"KO/TKO

      

        Elbows",1,1:23
UFC 20: Battle for the Gold,"May 07, 1999",http://www.ufcstats.com/fight-details/3a271d9d9210a818,Laverne Clark,Fabiano Iha,1,0,6,0,0,0,0,2,Lightweight,KO/TKO,1,1:21
UFC 20: Battle for the Gold,"May 07, 1999",http://www.ufcstats.com/fight-details/79f9086932f21016,Ron Waterman,Chris Condo,0,0,6,0,1,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,0:28
